"MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_TYPE","RCS_SIZE","OBJECT_AGE","CENT_FOCUS_DIST"
14.55300243,0.0027797,98.3283,246.6329,128.4941,231.8764,7086.527,98.949,728.09,688.693,"PAYLOAD","MEDIUM",8,19.6984191019
5.11303188,0.5396221,63.9027,296.4902,11.7444,357.0538,14232.554,281.633,15534.62,174.218,"DEBRIS","MEDIUM",16,7680.2006778434
11.92787191,0.1331438,51.0112,58.6196,32.3983,335.1962,8091.453,120.726,2790.645,635.991,"DEBRIS","MEDIUM",13,1077.3267999414
2.17367064,0.70429,5.6838,154.002,48.0946,47.2933,25173.253,662.474,36524.389,1065.848,"DEBRIS","MEDIUM",36,17729.27035537
14.89649014,0.002319,87.1982,311.4953,125.5253,97.113,6977.168,96.667,615.213,582.853,"PAYLOAD","MEDIUM",3,16.180052592
14.68217446,0.01181,97.7922,244.2678,289.4947,69.3532,7044.901,98.078,749.967,583.566,"PAYLOAD","MEDIUM",11,83.20028081
14.2382835,0.0023505,87.6105,343.1669,51.5529,273.4806,7190.572,101.136,829.338,795.535,"PAYLOAD","MEDIUM",3,16.901439486
15.10360212,0.0014833,97.5291,20.6846,247.7785,196.8172,6913.238,95.341,545.357,524.848,"TBA","MEDIUM",6,10.2544059254
15.33084395,0.0015126,97.3367,72.1316,159.6135,341.1411,6844.753,93.928,476.972,456.265,"PAYLOAD","MEDIUM",3,10.3533733878
8.6878114,0.1287867,86.8984,283.2671,251.34,94.3619,9995.279,165.749,4904.403,2329.885,"DEBRIS","MEDIUM",61,1287.2589979893
15.11291672,0.0001931,97.4755,14.9957,319.0895,41.019,6910.397,95.283,533.596,530.927,"PAYLOAD","MEDIUM",4,1.3343976607
15.06076821,0.0020584,97.5472,204.6178,201.5461,278.3988,6926.339,95.613,562.461,533.947,"TBA","MEDIUM",3,14.2571761976
15.32139325,0.0006222,87.3582,287.4581,179.0849,29.3288,6847.568,93.986,473.693,465.172,"PAYLOAD","MEDIUM",3,4.2605568096
1.94151786,0.5317802,18.2987,161.7172,199.1254,114.5719,27141.942,741.688,35197.354,6330.26,"ROCKET BODY","MEDIUM",19,14433.5473451484
2.95941663,0.6683001,23.1384,304.4928,117.618,323.8157,20492.633,486.582,27809.727,419.269,"DEBRIS","MEDIUM",17,13695.2286831633
4.21399814,0.5747953,64.7637,282.4789,344.4033,3.438,16190.948,341.718,19119.294,506.332,"ROCKET BODY","MEDIUM",16,9306.4808129444
2.24253802,0.7214189,21.2751,216.844,253.844,22.0576,24655.206,642.13,36063.802,490.339,"DEBRIS","MEDIUM",12,17786.7315917934
11.41999553,0.1726143,51.4128,145.0989,317.7834,30.1936,8329.608,126.095,3389.282,513.663,"DEBRIS","MEDIUM",13,1437.8094541944
1.79293211,0.7205205,25.3905,302.7105,16.8671,358.2144,28621.515,803.154,42865.768,1620.992,"DEBRIS","MEDIUM",13,20622.3882985575
2.33669635,0.7147086,20.4684,123.7525,85.7101,345.814,23988.347,616.255,34754.89,465.534,"DEBRIS","MEDIUM",12,17144.6779006842
15.13330058,0.0011039,97.476,3.69,354.5991,5.5119,6904.19,95.154,533.677,518.433,"PAYLOAD","MEDIUM",3,7.621535341
14.8586282,0.0020841,87.534,342.6842,52.1027,13.7192,6989.016,96.913,625.447,596.315,"PAYLOAD","MEDIUM",3,14.5658082456
13.13475875,0.0001834,87.8839,295.9048,72.6371,287.4959,7587.88,109.633,1211.136,1208.353,"PAYLOAD","MEDIUM",3,1.391617192
2.24248911,0.7024669,3.4376,239.7363,23.5875,82.1075,24655.564,642.144,35597.147,957.711,"DEBRIS","MEDIUM",32,17319.7176108316
14.97567242,0.0005503,97.6324,4.9539,93.9862,266.1989,6952.553,96.156,578.244,570.592,"PAYLOAD","MEDIUM",16,3.8259899159
14.47318929,0.0065202,86.4119,324.2984,100.9796,270.2423,7112.556,99.494,780.796,688.045,"DEBRIS","MEDIUM",27,46.3752876312
1.03264249,0.0092903,1.1014,96.3058,230.4046,129.6324,41346.16,1394.481,35352.143,34583.907,"DEBRIS","MEDIUM",5,384.118230248
15.33200542,0.0009773,97.2314,16.0106,58.2105,72.2121,6844.408,93.921,472.962,459.584,"PAYLOAD","MEDIUM",4,6.6890399384
13.99396696,0.0079338,99.152,345.5777,152.7697,207.766,7274.022,102.901,953.598,838.176,"DEBRIS","MEDIUM",25,57.7106357436
2.25008361,0.7128322,7.5047,173.4274,274.6109,295.5561,24600.055,639.976,35757.631,686.209,"DEBRIS","MEDIUM",35,17535.711325771
14.87003505,0.0020737,87.1967,311.5418,131.2196,144.8778,6985.441,96.839,621.792,592.821,"PAYLOAD","MEDIUM",3,14.4857090017
2.76455321,0.6438611,7.6593,252.7661,179.4977,6.0653,21444.629,520.88,28873.857,1259.132,"DEBRIS","MEDIUM",33,13807.3624170319
3.49243308,0.6316117,5.4293,173.1714,350.7587,1.7464,18350.579,412.32,23562.885,382.004,"DEBRIS","MEDIUM",33,11590.4403981743
14.76936074,0.0010474,97.9537,24.978,209.6295,150.4331,7017.149,97.499,646.364,631.664,"PAYLOAD","MEDIUM",6,7.3497618626
15.05664735,0.0008332,45.0076,4.9057,61.6176,350.1602,6927.603,95.639,555.24,543.696,"PAYLOAD","MEDIUM",3,5.7720788196
14.5490887,0.0002011,47.0054,39.5622,240.4587,119.6097,7087.798,98.975,711.088,708.237,"PAYLOAD","MEDIUM",9,1.4253561778
15.72978382,0.0004395,51.6387,10.4839,341.7976,18.5154,6728.527,91.546,353.349,347.435,"DEBRIS","MEDIUM",26,2.9571876165
2.24676289,0.6963908,20.7531,353.1208,42.6437,354.1002,24624.288,640.922,35394.28,1098.025,"DEBRIS","MEDIUM",12,17148.1276197504
14.91462307,0.0014502,97.4467,167.3079,53.7802,306.4755,6971.512,96.55,603.487,583.267,"PAYLOAD","MEDIUM",7,10.1100867024
15.13293994,0.0011014,97.4784,3.7732,354.8041,5.3074,6904.3,95.157,533.769,518.56,"PAYLOAD","MEDIUM",3,7.60439602
14.91381076,0.0015443,97.4494,167.2378,55.5286,304.7399,6971.765,96.555,604.397,582.864,"PAYLOAD","MEDIUM",7,10.7664966895
2.5374876,0.7084706,28.438,109.3915,187.9567,147.7293,22705.578,567.49,32413.677,241.208,"PAYLOAD","MEDIUM",23,16086.2344690068
6.24562346,0.4298582,52.62,257.489,338.2473,7.9337,12455.217,230.561,11431.06,723.105,"DEBRIS","MEDIUM",17,5353.9771602294
13.15568425,0.0002103,87.9122,235.0426,93.3048,167.3807,7579.831,109.458,1203.29,1200.102,"PAYLOAD","MEDIUM",3,1.5940384593
14.08050394,0.000696,45.0023,294.3218,66.0749,294.0812,7244.188,102.269,871.095,861.011,"PAYLOAD","MEDIUM",3,5.041954848
15.1407571,0.0015958,97.5285,71.9446,157.6934,202.4995,6901.923,95.108,534.802,512.774,"PAYLOAD","MEDIUM",3,11.0140887234
15.05592814,0.0001982,53.0677,212.7405,69.9343,290.1859,6927.824,95.643,551.062,548.315,"PAYLOAD","MEDIUM",3,1.3730947168
13.15562608,0.0002372,87.911,234.8932,75.8804,354.9297,7579.854,109.459,1203.517,1199.921,"PAYLOAD","MEDIUM",3,1.7979413688
14.73390037,0.0017774,97.7875,356.8236,342.0376,18.0206,7028.404,97.734,662.761,637.776,"PAYLOAD","MEDIUM",9,12.4922852696
15.10030899,0.0013682,97.4813,358.3593,309.3516,136.9448,6914.243,95.362,545.568,526.648,"PAYLOAD","MEDIUM",4,9.4600672726
2.2309136,0.6983077,3.7825,348.3277,178.4621,66.0985,24740.777,645.475,35639.318,1085.967,"DEBRIS","MEDIUM",32,17276.6750830829
2.24643684,0.7071279,11.596,320.1217,296.3794,272.2479,24626.67,641.015,35662.741,834.33,"DEBRIS","MEDIUM",35,17414.205441093
2.27955981,0.7106889,6.9236,99.2416,70.2558,349.6622,24387.532,631.701,35341.345,677.449,"DEBRIS","MEDIUM",35,17331.9482907948
15.06401247,0.0001619,53.0549,139.5252,77.153,282.9639,6925.345,95.592,548.331,546.089,"PAYLOAD","MEDIUM",3,1.1212133555
2.24816749,0.711961,7.4187,190.7139,243.5079,340.9077,24614.03,640.522,35760.125,711.666,"DEBRIS","MEDIUM",35,17524.22941283
2.18096631,0.7236496,17.6379,239.9318,301.1989,7.7264,25117.083,660.258,36914.915,562.981,"DEBRIS","MEDIUM",12,18175.9670661168
15.19096186,0.0038562,60.6893,122.9299,21.7258,97.8909,6886.708,94.793,535.129,482.016,"PAYLOAD","MEDIUM",3,26.5565233896
2.22473015,0.7213946,19.9985,289.1119,254.4286,345.8474,24786.599,647.27,36289.383,527.545,"DEBRIS","MEDIUM",14,17880.9186709654
14.89602144,0.0021302,87.2012,311.5054,118.436,135.2346,6977.315,96.67,614.043,584.317,"PAYLOAD","MEDIUM",3,14.863076413
15.10438562,0.0008249,97.5188,35.969,6.09,83.5361,6912.999,95.337,540.566,529.161,"PAYLOAD","MEDIUM",7,5.7025328751
15.14671981,0.0013786,97.4745,4.046,353.5772,6.5281,6900.112,95.07,531.489,512.464,"PAYLOAD","MEDIUM",3,9.5124944032
14.09437953,0.0033882,98.9348,342.3307,162.9333,11.0829,7239.433,102.168,885.826,836.769,"DEBRIS","MEDIUM",25,24.5286468906
2.237474,0.704877,8.0352,308.9145,14.2994,24.8558,24692.393,643.583,35719.358,909.158,"DEBRIS","MEDIUM",35,17405.099900661
15.11318194,0.0003082,97.4766,15.2815,357.158,2.9632,6910.316,95.281,534.311,530.051,"PAYLOAD","MEDIUM",4,2.1297593912
13.89889622,0.002135,82.9591,227.4108,48.2965,312.0021,7307.155,103.605,944.62,913.419,"PAYLOAD","MEDIUM",15,15.600775925
15.32939005,0.0006443,51.6388,210.4169,296.372,63.66,6845.186,93.937,471.461,462.641,"PAYLOAD","MEDIUM",6,4.4103533398
14.882216,0.0013012,98.2135,115.6709,159.0783,201.0968,6981.629,96.76,612.579,594.41,"PAYLOAD","MEDIUM",14,9.0844956548
15.10030899,0.0013682,97.4813,358.3593,309.3516,136.9448,6914.243,95.362,545.568,526.648,"PAYLOAD","MEDIUM",4,9.4600672726
1.90884245,0.7395583,26.2719,85.2423,2.688,359.5899,27450.807,754.384,41374.144,771.2,"DEBRIS","MEDIUM",13,20301.4721585481
14.76702639,0.0012954,6.0032,357.709,183.6646,176.3304,7017.889,97.515,648.845,630.663,"PAYLOAD","MEDIUM",9,9.0909734106
1.97967839,0.6484668,64.3314,224.077,46.3103,63.0157,26792.017,727.391,37787.616,3040.149,"DEBRIS","MEDIUM",43,17373.7335295356
2.01313359,0.6855056,62.8566,234.5717,40.833,3.4001,26494.361,715.303,38278.258,1954.193,"DEBRIS","MEDIUM",43,18162.0328339216
14.28897947,0.0037133,72.0202,250.7898,258.5251,101.1715,7173.554,100.777,822.056,768.781,"PAYLOAD","MEDIUM",18,26.6375580682
14.81474159,0.0005942,98.4369,156.6081,339.8823,20.2153,7002.812,97.2,628.838,620.516,"PAYLOAD","MEDIUM",10,4.1610708904
14.47101753,0.0131825,98.8396,235.3417,121.6423,239.7707,7113.267,99.509,828.903,641.362,"DEBRIS","MEDIUM",25,93.7706422275
14.6368093,0.0032206,97.9506,351.6934,169.6951,190.4919,7059.451,98.382,704.051,658.58,"PAYLOAD","MEDIUM",8,22.7356678906
4.55103473,0.5678281,47.9487,196.1828,112.2633,315.579,15381.372,316.412,17737.212,269.262,"DEBRIS","MEDIUM",16,8733.9752381532
1.99239634,0.7398801,27.3668,127.0402,298.3513,330.0048,26677.882,722.748,40038.181,561.313,"DEBRIS","MEDIUM",14,19738.4340019482
14.72545127,0.002079,98.0685,86.8154,281.0091,78.8778,7031.092,97.79,667.574,638.339,"PAYLOAD","MEDIUM",22,14.617640268
15.10726022,0.0003074,97.4753,14.598,354.5261,5.5935,6912.122,95.318,536.111,531.862,"PAYLOAD","MEDIUM",4,2.1247863028
15.11520896,6.67e-05,97.4779,15.4537,82.9736,277.157,6909.698,95.268,532.024,531.102,"PAYLOAD","MEDIUM",4,0.4608768566
13.70525788,0.0296078,99.4754,340.9414,189.262,293.4189,7375.821,105.069,1216.068,779.304,"DEBRIS","MEDIUM",25,218.3818330038
15.57635138,0.0002825,53.0049,267.1976,22.5249,337.5885,6772.64,92.448,396.419,392.592,"PAYLOAD","MEDIUM",4,1.9132708
14.24729598,0.0023693,98.8342,68.1365,59.3334,301.0176,7187.539,101.072,826.433,792.374,"DEBRIS","MEDIUM",36,17.0294361527
2.29313276,0.7192425,8.0881,291.113,34.0014,356.0508,24291.204,627.962,35384.335,441.803,"DEBRIS","MEDIUM",35,17471.26629297
14.5686861,0.0009392,98.0947,10.8087,13.3681,346.7777,7081.44,98.842,709.956,696.654,"PAYLOAD","MEDIUM",6,6.650888448
14.13147099,0.0501079,87.9071,227.1431,155.6526,206.9252,7226.759,101.9,1210.742,486.507,"ROCKET BODY","MEDIUM",5,362.1177172961
13.73066948,0.0628393,51.4124,246.8685,148.4621,215.5603,7366.718,104.875,1451.502,525.663,"DEBRIS","MEDIUM",13,462.9194024174
3.05314739,0.6362766,49.0343,287.9944,23.4082,355.9204,20071.045,471.644,26463.647,922.174,"DEBRIS","MEDIUM",16,12770.736271047
14.91525014,0.000625,35.0053,124.5169,344.3043,15.7474,6971.317,96.545,597.539,588.825,"PAYLOAD","MEDIUM",3,4.357073125
15.12524541,0.0008941,97.4816,3.1537,17.3634,342.7901,6906.641,95.205,534.681,522.331,"PAYLOAD","MEDIUM",3,6.1752277181
15.55781005,0.0001949,51.6427,15.089,45.8233,314.2919,6778.02,92.558,401.206,398.564,"PAYLOAD","MEDIUM",26,1.321036098
15.06338718,0.0010101,97.8686,69.5262,233.0404,126.9898,6925.536,95.596,554.397,540.406,"DEBRIS","MEDIUM",6,6.9954839136
15.12779316,0.0009399,97.4798,3.2459,6.9049,353.231,6905.866,95.189,534.221,521.24,"PAYLOAD","MEDIUM",3,6.4908234534
15.26362039,0.0006063,87.4077,287.4975,210.9926,190.9804,6864.836,94.342,490.863,482.538,"PAYLOAD","MEDIUM",3,4.1621500668
14.99794435,0.0005606,36.8944,138.1654,318.5023,41.5291,6945.668,96.013,571.427,563.639,"PAYLOAD","MEDIUM",4,3.8937414808
14.90861363,0.0027374,98.0897,357.7383,349.0034,11.0581,6973.385,96.588,614.339,576.161,"PAYLOAD","MEDIUM",19,19.088944099
15.0167584,0.0019459,97.6224,12.4028,127.2706,233.0296,6939.865,95.893,575.235,548.226,"PAYLOAD","MEDIUM",3,13.5042833035
12.43018203,0.0021907,82.5073,327.8795,45.0639,315.2213,7871.972,115.847,1511.082,1476.591,"PAYLOAD","MEDIUM",16,17.2451290604
15.15032641,0.0016522,34.952,186.5696,207.3078,152.6765,6899.016,95.047,532.28,509.483,"PAYLOAD","MEDIUM",8,11.3985542352
1.01340153,0.0020897,10.7505,29.9886,302.5438,82.0629,41867.864,1420.957,35577.22,35402.238,"ROCKET BODY","MEDIUM",20,87.4912754008
1.77037372,0.4148991,11.4637,279.8574,143.2689,253.9661,28864.134,813.388,34461.703,10510.296,"DEBRIS","MEDIUM",12,11975.7032188794
2.22255382,0.6980179,8.8243,84.7931,91.7267,286.4684,24802.777,647.903,35737.425,1111.86,"DEBRIS","MEDIUM",35,17312.7823157083
15.40009454,0.0001605,97.1536,10.9702,66.8111,293.3304,6824.218,93.506,447.179,444.988,"PAYLOAD","MEDIUM",8,1.095286989
4.25763107,0.5635506,65.3166,269.7008,300.2909,15.7778,16080.14,338.216,18763.977,640.032,"ROCKET BODY","MEDIUM",18,9061.972545084
3.11763961,0.6516588,8.1859,56.5188,300.8078,11.1055,19793.286,461.888,26313.62,516.682,"DEBRIS","MEDIUM",32,12898.4690028168
15.20304164,0.0030268,60.7046,122.1262,24.0697,149.2393,6883.059,94.718,525.758,484.091,"PAYLOAD","MEDIUM",3,20.8336429812
13.15529332,0.000227,87.9119,235.0007,87.3047,186.7778,7579.982,109.462,1203.567,1200.126,"PAYLOAD","MEDIUM",3,1.720655914
15.23639575,0.0011948,97.4573,100.949,355.0095,177.7999,6873.011,94.511,503.087,486.664,"TBA","MEDIUM",5,8.2118735428
1.93614743,0.7162761,27.1055,321.5625,10.7811,358.92,27192.109,743.745,40291.032,1336.916,"DEBRIS","MEDIUM",14,19477.0577852949
15.22382109,0.0012461,97.3403,195.1492,241.3692,118.6292,6876.795,94.589,507.229,490.091,"ROCKET BODY","MEDIUM",4,8.5691742495
15.11872335,0.0001634,97.4772,15.8094,237.2293,122.878,6908.627,95.246,531.621,529.363,"PAYLOAD","MEDIUM",4,1.1288696518
12.74859188,0.0047383,88.1753,219.4395,237.6335,244.8708,7740.346,112.954,1398.887,1325.535,"DEBRIS","MEDIUM",53,36.6760814518
15.0871389,0.0022591,97.5271,16.8671,24.3182,62.6401,6918.266,95.446,555.76,524.502,"TBA","MEDIUM",5,15.6290547206
15.49597292,0.0001755,52.999,238.8673,257.9538,102.1273,6796.04,92.927,419.098,416.713,"DEBRIS","MEDIUM",5,1.19270502
1.94151786,0.5317802,18.2987,161.7172,199.1254,114.5719,27141.942,741.688,35197.354,6330.26,"ROCKET BODY","MEDIUM",19,14433.5473451484
2.21201786,0.7192826,6.2659,236.3752,244.6584,262.4695,24881.473,650.989,36400.149,606.527,"DEBRIS","MEDIUM",32,17896.8105912698
14.81500205,0.0014347,97.9151,22.3793,203.9774,156.0776,7002.73,97.199,634.642,614.548,"TBA","MEDIUM",5,10.046816731
2.99240549,0.6487364,48.81,267.8353,50.453,4.6892,20341.745,481.218,27160.041,767.18,"DEBRIS","MEDIUM",16,13196.430421018
1.87345423,0.481011,21.421,302.8219,245.1193,58.0826,27795.412,768.634,34787.176,8047.378,"DEBRIS","MEDIUM",10,13369.898921532
2.8819484,0.636733,49.0007,78.177,251.2286,33.2667,20858.242,499.662,27761.238,1198.976,"DEBRIS","MEDIUM",16,13281.131003386
14.96824653,0.0012045,97.6544,12.837,305.1694,54.8398,6954.852,96.204,585.094,568.34,"PAYLOAD","MEDIUM",6,8.377119234
2.31366372,0.7195637,8.0917,230.2608,148.143,289.3254,24147.287,622.389,35144.664,393.641,"DEBRIS","MEDIUM",35,17375.5111786819
14.97205417,0.0010791,97.6673,209.593,355.4962,4.6161,6953.673,96.179,583.041,568.034,"PAYLOAD","MEDIUM",6,7.5037085343
14.73390037,0.0017774,97.7875,356.8236,342.0376,18.0206,7028.404,97.734,662.761,637.776,"PAYLOAD","MEDIUM",9,12.4922852696
3.30585811,0.641125,6.5349,262.4645,48.4086,351.073,19034.685,435.59,24860.163,452.938,"DEBRIS","MEDIUM",33,12203.612420625
14.29706617,0.0010097,98.5909,246.6283,214.2278,145.8254,7170.849,100.72,799.954,785.473,"PAYLOAD","MEDIUM",22,7.2404062353
1.83287067,0.4906202,7.1918,221.4937,213.5693,14.6637,28204.211,785.653,35663.632,7988.521,"DEBRIS","MEDIUM",45,13837.5556416622
12.42881689,0.0013967,82.4965,272.0509,280.6405,79.3101,7872.548,115.86,1505.409,1483.417,"PAYLOAD","MEDIUM",4,10.9955877916
13.15562608,0.0002372,87.911,234.8932,75.8804,354.9297,7579.854,109.459,1203.517,1199.921,"PAYLOAD","MEDIUM",3,1.7979413688
13.99396696,0.0079338,99.152,345.5777,152.7697,207.766,7274.022,102.901,953.598,838.176,"DEBRIS","MEDIUM",25,57.7106357436
14.2382835,0.0023505,87.6105,343.1669,51.5529,273.4806,7190.572,101.136,829.338,795.535,"PAYLOAD","MEDIUM",3,16.901439486
15.11458489,0.0002397,97.476,15.4566,15.6293,344.5011,6909.888,95.272,533.41,530.097,"PAYLOAD","MEDIUM",4,1.6563001536
15.13198428,0.0010452,97.4817,3.8637,357.8509,2.2676,6904.59,95.163,533.672,519.239,"PAYLOAD","MEDIUM",3,7.216677468
1.92380134,0.5106961,21.2944,286.2385,276.5252,30.1175,27308.323,748.518,34876.442,6983.934,"DEBRIS","MEDIUM",10,13946.2540536403
3.36583659,0.6384247,6.4497,282.994,251.3621,32.8421,18807.879,427.828,24437.159,422.33,"DEBRIS","MEDIUM",32,12007.4145082113
15.70913186,0.0007009,53.0076,247.3345,2.3367,357.768,6734.423,91.666,361.008,351.568,"DEBRIS","MEDIUM",4,4.7201570807
1.85803085,0.7368631,20.8485,113.1583,63.7597,352.3094,27949.018,775.014,42165.484,976.283,"DEBRIS","MEDIUM",13,20594.6000454358
15.06385261,0.000227,53.0515,271.8871,45.5807,351.942,6925.394,95.593,548.831,545.687,"PAYLOAD","MEDIUM",3,1.572064438
15.24393239,0.0018909,86.3827,268.9644,119.0244,241.2899,6870.745,94.464,505.602,479.618,"DEBRIS","MEDIUM",27,12.9918917205
14.47067729,0.0011841,98.7149,147.5812,247.6633,112.3303,7113.379,99.512,743.667,726.821,"PAYLOAD","MEDIUM",21,8.4229520739
15.13997504,0.0016246,97.5263,71.8527,168.0717,192.0902,6902.161,95.112,535.239,512.812,"PAYLOAD","MEDIUM",3,11.2132507606
3.0301144,0.6598995,48.8077,175.3473,112.8231,326.7068,20172.629,475.23,27106.401,482.586,"DEBRIS","MEDIUM",16,13311.9077907855
14.84108158,0.0007128,97.8465,36.7017,111.984,248.2152,6994.524,97.028,621.374,611.403,"PAYLOAD","MEDIUM",10,4.9856967072
3.17551864,0.6466392,48.9617,148.2772,129.99,354.4633,19552.039,453.469,25817.02,530.789,"DEBRIS","MEDIUM",16,12643.1148573288
2.02002927,0.7057059,64.1061,107.5512,38.3431,355.0089,26434.031,712.861,38710.548,1401.244,"DEBRIS","MEDIUM",47,18654.6516374829
14.82299976,0.0005828,97.8159,29.0895,102.6547,257.5323,7000.211,97.146,626.155,617.996,"PAYLOAD","MEDIUM",10,4.0797229708
14.42179724,0.0033569,98.7618,94.9702,154.3562,205.93,7129.443,99.849,775.241,727.375,"DEBRIS","MEDIUM",24,23.9328272067
5.2171037,0.5106532,51.6912,53.8728,107.0313,313.1781,14042.643,276.015,14835.429,493.588,"DEBRIS","MEDIUM",18,7170.9205844076
15.1005901,0.0013735,97.486,358.7399,315.9045,130.5339,6914.157,95.361,545.518,526.525,"PAYLOAD","MEDIUM",4,9.4965946395
14.98086774,0.0016362,53.0307,86.3445,78.3071,281.9749,6950.945,96.123,584.183,561.437,"DEBRIS","MEDIUM",3,11.373136209
1.83589572,0.5115489,21.4478,303.1055,246.4425,52.7943,28173.221,784.358,36207.066,7383.106,"DEBRIS","MEDIUM",10,14411.9802120069
14.86744312,0.0015736,97.8887,223.6814,105.7032,254.5921,6986.253,96.856,619.112,597.125,"PAYLOAD","MEDIUM",10,10.9935677208
4.58807882,0.540013,2.0454,107.014,180.6546,178.3824,15298.467,313.857,17181.704,658.961,"PAYLOAD","MEDIUM",15,8261.371060071
13.13478294,0.0001643,87.881,295.853,102.2688,257.8625,7587.87,109.633,1210.982,1208.489,"PAYLOAD","MEDIUM",3,1.246687041
1.90180154,0.7389848,25.6986,103.6297,337.26,2.2246,27518.518,757.177,41476.15,804.617,"DEBRIS","MEDIUM",13,20335.7665205264
2.0883067,0.7215274,18.8468,4.7041,65.6753,350.882,25854.669,689.554,38131.387,821.682,"DEBRIS","MEDIUM",12,18654.8521014306
14.28897947,0.0037133,72.0202,250.7898,258.5251,101.1715,7173.554,100.777,822.056,768.781,"PAYLOAD","MEDIUM",18,26.6375580682
14.96674452,0.001238,97.6651,14.2112,306.373,53.6349,6955.317,96.213,585.793,568.572,"PAYLOAD","MEDIUM",6,8.610682446
15.19857206,0.0006818,97.4331,40.7211,142.7813,301.3396,6884.409,94.746,510.968,501.58,"PAYLOAD","MEDIUM",4,4.6937900562
2.25008361,0.7128322,7.5047,173.4274,274.6109,295.5561,24600.055,639.976,35757.631,686.209,"DEBRIS","MEDIUM",35,17535.711325771
14.93083394,0.0005563,97.6533,203.8613,64.8734,295.308,6966.465,96.445,592.206,584.455,"PAYLOAD","MEDIUM",6,3.8754444795
15.2947958,0.0010941,51.6525,23.88,119.9491,240.2577,6855.504,94.15,484.87,469.868,"PAYLOAD","MEDIUM",8,7.5006069264
14.72248351,0.0008467,98.3148,165.8447,18.619,341.5324,7032.037,97.81,659.856,647.948,"PAYLOAD","MEDIUM",15,5.9540257279
14.17436766,0.0525895,90.0124,229.8657,102.0343,264.0268,7212.172,101.592,1213.321,454.752,"ROCKET BODY","MEDIUM",3,379.284519394
14.170381,0.0024347,87.5849,343.0923,57.2696,91.3903,7213.524,101.62,852.952,817.826,"PAYLOAD","MEDIUM",3,17.5627668828
15.22897789,0.0011031,97.2465,352.6827,213.0219,147.033,6875.242,94.557,504.691,489.523,"PAYLOAD","MEDIUM",8,7.5840794502
12.61561411,0.0001055,82.5473,215.6238,26.6206,333.4937,7794.643,114.144,1417.331,1415.686,"PAYLOAD","MEDIUM",23,0.8223348365
14.96383377,0.0011169,97.6535,13.3617,301.0278,58.9847,6956.219,96.232,585.854,570.315,"PAYLOAD","MEDIUM",6,7.7694010011
13.15568425,0.0002103,87.9122,235.0426,93.3048,167.3807,7579.831,109.458,1203.29,1200.102,"PAYLOAD","MEDIUM",3,1.5940384593
15.32939005,0.0006443,51.6388,210.4169,296.372,63.66,6845.186,93.937,471.461,462.641,"PAYLOAD","MEDIUM",6,4.4103533398
5.98899122,0.4770575,26.9909,303.6821,36.7538,348.0877,12808.533,240.441,12540.805,319.991,"DEBRIS","MEDIUM",59,6110.4067316475
14.23009945,0.0004993,98.3915,346.9592,50.4239,309.7381,7193.328,101.194,818.785,811.602,"PAYLOAD","MEDIUM",11,3.5916286704
14.70047353,0.0001557,97.8985,348.9399,76.8082,283.3308,7039.054,97.956,662.015,659.823,"PAYLOAD","MEDIUM",14,1.0959807078
2.23853565,0.6969627,4.2219,347.1689,160.5946,297.6425,24684.585,643.278,35510.685,1102.215,"DEBRIS","MEDIUM",32,17204.2350099795
14.95808699,0.0073051,97.7874,260.713,26.744,333.7535,6958.001,96.269,630.695,529.037,"PAYLOAD","MEDIUM",23,50.8288931051
2.26394185,0.7096487,21.0672,331.5749,160.5794,359.787,24499.563,636.059,35507.51,735.345,"DEBRIS","MEDIUM",14,17386.0830335181
1.85342296,0.4825016,21.393,304.5564,240.5208,62.9801,27995.323,776.941,35124.976,8109.4,"DEBRIS","MEDIUM",10,13507.7881400168
15.36432667,0.0010842,87.3714,287.45,179.266,171.1986,6834.805,93.724,464.081,449.26,"PAYLOAD","MEDIUM",3,7.410295581
1.96487783,0.6494385,66.5031,115.9783,12.7609,357.9391,26926.39,732.87,38035.29,3061.221,"DEBRIS","MEDIUM",43,17487.034332015
15.49474394,0.0002747,52.9993,238.242,207.4021,152.6841,6796.4,92.935,420.132,416.398,"DEBRIS","MEDIUM",5,1.86697108
14.68217446,0.01181,97.7922,244.2678,289.4947,69.3532,7044.901,98.078,749.967,583.566,"PAYLOAD","MEDIUM",11,83.20028081
15.24590311,0.001451,97.4055,312.5897,79.2261,49.5656,6870.153,94.452,501.987,482.049,"PAYLOAD","MEDIUM",6,9.968592003
14.46610696,0.001033,86.4006,325.8278,320.5998,212.1844,7114.877,99.543,744.092,729.392,"DEBRIS","MEDIUM",27,7.349667941
2.22473015,0.7213946,19.9985,289.1119,254.4286,345.8474,24786.599,647.27,36289.383,527.545,"DEBRIS","MEDIUM",14,17880.9186709654
14.45998212,0.0024067,87.6548,312.8021,129.3034,35.3353,7116.886,99.585,755.879,721.623,"PAYLOAD","MEDIUM",3,17.1282095362
15.14101543,0.001736,97.5286,72.3565,158.6414,278.7954,6901.845,95.106,535.691,511.728,"PAYLOAD","MEDIUM",3,11.98160292
2.15109275,0.732771,25.3573,117.374,153.6713,278.6777,25349.093,669.427,37546.037,395.878,"DEBRIS","MEDIUM",17,18575.080226703
